Index,followers,rt,text
40,181470,7,depsechargan join sgottliebfda morn usfda hq hear updat go fda learn
41,181470,19,depsechargan take deep interest fda continu work close sgottliebfda usfda work toget
42,181470,37,fdadruginfo fdaapprov new medicationassist treatment option opioid use disord
43,181470,24,sgottliebfda statement approv new formul buprenorphin fda continu effort promot innov access
44,181470,28,sgottliebfda statement approv new buprenorphin formul fda effort promot widespread innovationaccess
45,181470,15,fdamedia statement sgottliebfda approv new formul buprenorphin effort usfda promot wid
46,181470,6,sgottliebfda second devic approv fdacm parallel review program help improv medic outcom potenti reduc
47,181470,70,sgottliebfda fda approv simultan cm coverag fdacm parallel review first ever breakthrough design cancer di
48,181470,17,sgottliebfda fda breakthrough devic program parallel review cm allow approv ng test detect extens numb
49,181470,5,import inform fdadeviceinfo cmsgov
50,181470,4,fdaora fda special agentsthejusticedept new york coupl plead guilti foreign misbrand prescript drug fals incom tax
51,181470,6,fdaomh dyk diabet progress faster minor group due poor diet obes amp inact read consum updat
52,181470,6,dog research common help live healthier live tune nih puppycam see th
53,181470,22,21st centuri curesact modern fda footprint enabl new technolog reach patient effici
54,181470,18,fdaoncolog congratul fda oce director richard pazdur fdaoncolog recognit one bloomberg50
55,181470,5,fdamedia tune 10am listen sgottliebfda nihdirector franci collin testifi front
56,181470,40,nihdirector year sinc gamechang 21st centuri cure pass hill today testifi front hous eampc sub
57,181470,3,fda worldwid regulatori expert take lesson recent summit drive home need innov
58,181470,3,rotat w fdaoncolog applic invit 8week oncolog center excel fellow program
59,181470,3,fdatobacco committe first action public hear scientif evalu product jan 26 usfda campu
60,181470,5,fdatobacco nicotin steer committe form step toward increas use safe effect nicotin replac thera
61,181470,43,fdatobacco fda form nicotin steer committe part comprehens tobacco plan focu agenc evaluatio
62,181470,8,fdaora fda special agentsthejusticedept vitamin shop owner sentenc misbrand drug control substanc
63,181470,61,cdcflu join us dec 4 1 pm et chat well provid tip protect famili flu use hashtag fight
64,181470,23,fdadeviceinfo fda warn biotin may interfer lab test fda safeti commun
65,181470,14,children higher sensit radiat dose amp longer lifetim risk cancer accumul im
66,181470,5,holiday bake eat raw dough let kid play w last year fda cdcgov amp local offici inv
67,181470,5,fdadruginfo watch newest fda druginforound video fda role foreign drug manufactur
68,181470,80,fda warn biotin often found multivitamin may significantli interfer certain lab test c
69,181470,15,fdaora fda special agentsthejusticedept former pharmakon director plead guilti adulter drug conspiraci
70,181470,4,fda continu advanc implement drug suppli chain secur act new draft guidanc explain
71,181470,12,dyk cotton plant part use feed livestock follow fda staff travel alabama visit cotton
72,181470,19,sgottliebfda fda began patent submiss date data collect 2013 4000 patent record submiss
73,181470,81,sgottliebfda fda updat orang book polici itll includ date fda receiv patent inform brand compani
74,181470,6,fdadruginfo learn fda sentinel initi latest cder convers
75,181470,12,compound drug serv import medic need patient fda commit ensur meet qualit
76,181470,12,surf cybermonday deal laser toy part purchas sure use care safe u
77,181470,232,sgottliebfda tragedi see children suffer seriou fatal diseas easili prevent vaccin
78,181470,13,fdaora want know offic regulatori affair follow us twitter learn fdaora
79,181470,20,fdafood food thermomet leftov yep make sure intern temperatur get 165 f postthanksgiv
80,181470,10,lotta turkey get cold fact food safeti amp store leftov find keep food saf
81,181470,12,consid laser toy part blackfriday purchas safe use correctli toy po
82,181470,8,happi thanksgiv rememb call usda meat amp poultri hotlin thanksgiv cook question
83,181470,11,fdaora know fdaora ensur safeti intern product inspect manufactur abroad learn
84,181470,7,go buffet style thanksgiv check serv safe
85,181470,16,foodsafetygov food poison c perfringen common holiday get foodsafeti tip prevent
86,181470,5,fdamcmi medic product assess differ public health emerg pdf
87,181470,19,dont let merriment turn miseri didnt follow simpl food safeti tip read keep hol
88,181470,795,sgottliebfda new flurri inaccur stori regard vaccin make round let clear scientif evid
89,181470,673,sgottliebfda vaccin contribut major reduct mani childhood diseas polio amp smallpox elimin us due effect
90,181470,16,fdadruginfo new orang book updat search result drug list show patent submiss date avail
91,181470,25,fdadruginfo fda approv new twodrug regimen certain patient hiv
92,181470,6,fdamedia fda approv first twodrug regimen certain patient hiv
93,181470,15,fdafood fda alert consum potenti seriou health problem link limbrel product sold capsul form market
94,181470,13,import ingredi prepar food holiday food safeti get resourc need
95,181470,60,sgottliebfda statement new step fda take promot develop gener version opioid formul deter abus goal
96,181470,8,fdaora product sound good true probabl learn spot sign healthfraud htt
97,181470,38,thanksgiv turkey bone shouldnt give dog bone treat found pet store
98,181470,12,smoker 3040 like develop type 2 diabet nonsmok via fdatobacco diabetesmonth
99,181470,19,holiday food scrap may prove tempt sometim simpli toss bone trash isnt enough keep pet
100,181470,39,fdafood fda urg consum drank raw milk udder milk coop contact health care provid may expo
101,181470,9,fdadruginfo fdaapprov new dosag strength auviq epinephrin inject usp autoinjector
102,181470,41,fdadruginfo fdaapprov new indic sutent sunitinib malat
103,181470,26,thanksgiv around corner check food safeti tip stressfre meal
104,181470,11,fdafood cant tell food cook base look use food thermomet turkey foo
105,181470,20,hhsgov interest learn technolog amp data address opioid epidem attend opioid symposium dec 6
106,181470,3,cochlear implant work visit
107,181470,15,hhsgov icymi
108,181470,25,fdarecal giant food alert custom voluntari recal store brand frozen whole kernel sweet corn
109,181470,21,fdarecal stop amp shop alert custom voluntari recal store brand frozen whole kernel sweet corn
110,181470,21,fdarecal giantmartin alert custom voluntari recal store brand frozen whole kernel sweet corn
111,181470,27,fdafood recal yorgo food inc recal greekstyl food product hommu tahini sauc yogurt dip salad tzatziki gra
112,181470,42,sgottliebfda statement effort fda help stabil medic product industri puerto rico step take manuf
113,181470,78,today fda announc comprehens polici framework aim spur develop access innov
114,181470,8,sgottliebfda 33 commission person commit effort one highest prioriti collabor
115,181470,8,sgottliebfda 23 work plan implement new pathway robust expedit fashion order quickli meet
116,181470,13,sgottliebfda 13 new tool congress author give fda abil priorit need warfight med
117,181470,11,smoke cigarett caus damag blood vessel lead earli heart diseas via fdatobacco
118,181470,23,fdawomen kick habit join greatamericansmokeout make plan quit smoke today gaso
119,181470,20,new guidanc document regenerativemedicin outlin effici sciencebas process ensur safeti
120,181470,5,sgottliebfda goal promot benefici innov make sure patient abl safe benefit transform pot
121,181470,3,sgottliebfda take step prevent unscrupul actor abl deceiv patient potenti harm health
122,181470,3,sgottliebfda polici framework adopt riskbas amp sciencebas approach build upon exist regul
123,181470,45,sgottliebfda today announc comprehens polici framework proper develop oversight regenerativemedicin p
124,181470,61,fdatobacco a3 know nicotin chang brain caus crave nicotin withdraw symptom feel
125,181470,34,stem cell therapi may offer potenti treat diseas condit fda concern pat
126,181470,9,fdacber new draftguid doc focu effici way bring innov safe effect product patient regenerat
127,181470,15,fdacber new finalguid doc support develop regenerativemedicin product innov treatment option
128,181470,11,fdamedia see statement commission sgottliebfda fda broad regen medicin polici framework
129,181470,28,fda announc comprehens regen medicin polici framework spur innov effici access potentia
130,181470,32,fdarecal casa sanchez food recal real guacamol possibl health risk
131,181470,40,fdarecal yorgo food inc recal flavor unflavor food product hommu tahini sauc yogurt dip salad tzatzi
132,181470,18,build retain talent staff critic fda abil meet public health mission fda take
133,181470,43,sgottliebfda fda permit market first devic use help reduc symptom opioid withdraw
134,181470,16,sgottliebfda fda commit support develop novel treatment drug amp devic address opioid
135,181470,13,even though gener amp brandnam drug may look differ key ingredi watch full psa
136,181470,112,sgottliebfda fda approv gener singl month ever 101 oct 2017 improv access afford drug
137,181470,12,smoke cigarett caus copd includ lung diseas emphysema amp chronic bronchiti via
138,181470,11,sgottliebfda fda activ work partner drug enforc administr evalu kratom determin
139,181470,16,bewar anyon offer chang bodi shape inject dermal filler
140,181470,79,fdadruginfo fdaapprov pill sensor digit track patient ingest medic
141,181470,51,inject filler fdaapprov largescal bodi enhanc avoid inject silic
142,181470,28,fda warn seriou injuri amp disfigur result use inject silicon product
143,181470,11,sgottliebfda fda must protect public addict substanc like kratom part commit stem opioid epidem
144,181470,10,learn tragic lesson opioid crisi must pay earli attent potenti new product
145,181470,38,fda awar report 36 death associ use kratomcontain product use kratom al
146,181470,8,fda commission sgottliebfda clear data increas harm associ w kratom call us
147,181470,30,fda warn consum use mitragyna speciosa commonli known kratom current fdaap
148,181470,3,scari sight child come home daycar elementari school red sore blister
149,181470,12,fdaoncolog fda longer like 1980 portray dalla buyer club continu learn histori includ patient
150,181470,20,fdacosmet term alcohol free cosmet might mean think learn
151,181470,23,antibiot alway answer your sick learn beantibioticsawar
152,181470,31,sgottliebfda fda welcom new cancer patient advoc fda today fdaoncolog partner progress meet effect advoc
153,181470,14,9000 peopl us die year diabet caus cigarett smoke via fdatobacco diabetesmonth
154,181470,98,sgottliebfda despit effort number fdaapprov therapi children 60 drug use children approv pediat
155,181470,19,sgottliebfda fda honor contribut men women serv countri veteransday2017
156,181470,27,sgottliebfda fda action address addict tobacco product vital improv public health new research via cdc fda
157,181470,13,fda host workshop new cancer patient advoc learn basic work fda cancer issu
158,181470,8,earli 20th centuri farmer fell prey quack vet medicin promis cure incur ineff
159,181470,3,nationaldiabetesmonth learn cost save gener offer
160,181470,43,despit effort number fdaapprov therapi children 60 drug use children appro
161,181470,14,smoke affect lung diabetesmonth learn smoke impact diabet via
162,181470,18,fda commission sgottliebfda chanc talk cancer survivor amp advoc morn
163,181470,27,ananursingworld dont forget sign next week free opioid webinar cohost usfda amp ana h
164,181470,4,tobacco product ingredi list deadlin extend may 8 2018 nov 8 2018 smallscal manufactu
165,181470,232,thenci car tcell therapi involv chang patient immun cell lab theyll attack cancer cell
166,181470,12,food safeti import everyon diagnos diabet especi import yo
167,181470,9,a8 psa gener help patient understand safe effect high qualiti afford
168,181470,10,a8 gener medic help make treatment afford patient use fact sheet gener
169,181470,6,fda extend complianc deadlin submit ingredi list deem tobacco product 6 month due
170,181470,7,fda host workshop new cancer patient advoc learn basic work fda cancer issu
171,181470,7,link
172,181470,6,fdafood fda issu menulabel guidanc qampa format amp graphic address concern offer solut amp provid flexibl
173,181470,15,fdafood menulabel draft guidanc issu fda respons stakehold consum health amp food industri
174,181470,13,fdawomen tempt use medicin help midterm bewar misus medicin danger learn
175,181470,7,fdaora fall diabet product make fals promis americandiabetesmonth learn spot healthfraud
176,181470,253,cdcgov time get flu shot today
177,181470,10,come prevent youth tobacco use fda reli retail commun protect young custom
178,181470,7,fda commission sgottliebfda discuss opioidcrisi thehillev strategies4prevent opioid event th
179,181470,13,fdaora know fda want list view oci want fugit list mostwantedmo
180,181470,28,sgottliebfda fda set forth new effici pathway clearanc genet risk test innov medic advanc
181,181470,31,sgottliebfda fda set forth new effici regulatori pathway genet risk test innov medic advanc
182,181470,30,fdadruginfo fdaapprov first treatment certain patient erdheimchest diseas rare blood cancer
183,181470,11,nov 9 fda grand round reveal 5 thing know therapeut ultrasound technolog research
184,181470,14,sgottliebfda need continu innov hep c treatment rampd give industri new guidanc directact antivir
185,181470,14,sgottliebfda final fda guidanc help provid hepat c treatment option
186,181470,21,sgottliebfda today fda final guidanc help bring hepat c treatment market
187,181470,2,apha2017 atlanta look career fda stop booth 1542 learn career opportun
188,181470,3,fda apha2017 part process visit booth 1625 learn becom fda consum repres
189,181470,61,sgottliebfda fda take fresh look regul novel medic advanc like digit health regen med genet test
190,181470,5,fdamedia fda commission new effici review pathway genet health risk test amp novel medic advanc
191,181470,24,fdarecal setton intern food issu allergi alert undeclar milk select dark chocol almond dark
192,181470,23,fdarecal dsd merchandis inc voluntari recal dark chocol almond product due undeclar milk allergen
193,181470,15,sgottliebfda fda commission sgottliebfda spoke today pressclubdc full remark
194,181470,13,fda commission sgottliebfda fda empow peopl make choic amp decis health amp
195,181470,7,fda host workshop new cancer patient advoc learn basic work fda cancer issu
196,181470,19,hhsgov readout act hh secretari hargan visit puerto rico
197,181470,4,fdamcmi learn fda work protect nation health secur plu new novemb event
198,181470,8,part comprehens tobacco amp nicotin regul plan fda real cost address teen ecig use
199,181470,9,learn fda work protect nation health secur plu new novemb event via
